SKU,Store,Pallet ID,Item ID,UPC,Description,Main Category,Subcategory,Brand,Model,Size,Color,Quantity,Appx. EXT Retail,Appx. Unit Retail,Approx. EXT Wholesale Value,Approx. Unit Wholesale Value,Your Price %,Your EXT Price,Your Unit Price $,% of Load QTY,% of Load $$,Notes
"LULU-LN-SHOES","","","WH2405-White Brown-9","","Serpatura Classic Slip Loafers","Men Loafers","","","","","White Brown / 9","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","WH2405-White Brown-9.5","","Serpatura Classic Slip Loafers","Men Loafers","","","","","White Brown / 9.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","14782909-black--11","","Serpatura Croctex Event Boots","Men Boots","","","","","Black / 11","1","0.00","0.00","86.39","86.39","10.00","8.64","8.64","0.0004","0.000552",""
"LULU-LN-SHOES","","","43311503-3-pcs-set-black-asian-xxl-is-eur-l","","Serpatura Dress Suit Pants","Men Suits","","","","","Black / 40","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","43311503-3-pcs-set-black-2-asian-5xl-is-eur-3xl","","Serpatura Dress Suit Pants","Men Suits","","","","","Black 3PC / 44","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","43311503-custom4","","Serpatura Dress Suit Pants","Men Suits","","","","","Blue 3PC / 40","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","14378762-black-10.5-mod","","Serpatura Ebonique Dress Loafers","Men Dress Shoes","","","","","Black / 10.5","2","0.00","0.00","150.76","75.38","10.00","15.08","7.54","0.0008","0.000964",""
"LULU-LN-SHOES","","","W206-N43-Black-9","","Serpatura Effortless Elegance Loafers","Men Loafers","","","","","Black / 9","1","0.00","0.00","70.03","70.03","10.00","7.00","7.00","0.0004","0.000447",""
"LULU-LN-SHOES","","","W206-N43-Brown-9.5","","Serpatura Effortless Elegance Loafers","Men Dress Shoes","","","","","Brown / 9.5","1","0.00","0.00","70.03","70.03","10.00","7.00","7.00","0.0004","0.000447",""
"LULU-LN-SHOES","","","39105830-black-alligator-12","","Serpatura Eldorian Luxe Sneakers","Men Casual Shoes","","","","","Black / 12","1","0.00","0.00","88.47","88.47","10.00","8.85","8.85","0.0004","0.000565",""
"LULU-LN-SHOES","","","47064676-golden-47-mod","","Serpatura Elegance Office Boots","Men Boots","","","","","Coffee / 13","1","0.00","0.00","47.60","47.60","10.00","4.76","4.76","0.0004","0.000304",""
"LULU-LN-SHOES","","","69610-Brown-43","","Serpatura Elegant Glide Slip-Ons","Men Boots","","","","","Brown / 9.5","1","0.00","0.00","80.05","80.05","10.00","8.01","8.01","0.0004","0.000512",""
"LULU-LN-SHOES","","","30942847-1232-coffee-china","","Serpatura Elegant Luxe Fold","Men Accessories","","","","","Coffee / 4.13"" W x 7.67"" H x 0.78"" D","1","0.00","0.00","18.86","18.86","10.00","1.89","1.89","0.0004","0.000121",""
"LULU-LN-SHOES","","","XY24-01-Coffee-48","","Serpatura Elegant Monk Slip-ons","Men Dress Shoes","","","","","Coffee / 14","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","48863157-burgundy-46","","Serpatura Elite Oxford Shoes","Men Dress Shoes","","","","","Red / 12","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","23B78-White-41","","Serpatura Event Dress Boots","Men Boots","","","","","White / 8.5","1","0.00","0.00","80.05","80.05","10.00","8.01","8.01","0.0004","0.000512",""
"LULU-LN-SHOES","","","41324935-green","","Serpatura Exotic Crossbody Delight","Women Bags","","","","","Green / 4.72"" W x 5.12"" H","1","0.00","0.00","17.88","17.88","10.00","1.79","1.79","0.0004","0.000114",""
"LULU-LN-SHOES","","","25103621-red-11","","Serpatura Glamour Slip Heels","Women Dress Shoes","","","","","Red / 11","1","0.00","0.00","37.11","37.11","10.00","3.71","3.71","0.0004","0.000237",""
"LULU-LN-SHOES","","","2231-16A-Black-47","","Serpatura Loafer Elegance","Men Loafers","","","","","Black / 13","1","0.00","0.00","60.00","60.00","10.00","6.00","6.00","0.0004","0.000383",""
"LULU-LN-SHOES","","","2231-16A-Red-48","","Serpatura Loafer Elegance","Men Loafers","","","","","Red / 13.5","1","0.00","0.00","60.00","60.00","10.00","6.00","6.00","0.0004","0.000383",""
"LULU-LN-SHOES","","","48576600-BlueFur-40","","Serpatura Luxe Ankle Heels","Women Boots","","","","","Blue Fur / 9","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","998-1C-Blue-8.5","","Serpatura Luxe Event Stilettos","Women Dress Shoes","","","","","Blue / 8.5","1","0.00","0.00","50.00","50.00","10.00","5.00","5.00","0.0004","0.000319",""
"LULU-LN-SHOES","","","1478300159-Champagne-9","","Serpatura Luxe Special Heels","Women Heels","","","","","Gold / 9","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","33796189-brown-12-mod","","Serpatura Monk Slip-Ons","Men Dress Shoes","","","","","Coffee / 12","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","H3407-Gold-6-5","","Serpatura Office Croctex Heels","Women Dress Shoes","","","","","Gold / 6.5","1","0.00","0.00","64.60","64.60","10.00","6.46","6.46","0.0004","0.000413",""
"LULU-LN-SHOES","","","W193-16-Black 1-9.5","","Serpatura Opulent Tie Shoes","Men Casual Shoes","","","","","Black 1 / 9.5","1","0.00","0.00","78.05","78.05","10.00","7.81","7.81","0.0004","0.000499",""
"LULU-LN-SHOES","","","HH005-Yellow-38","","Serpatura Royale Tall Boots","Women Boots","","","","","Yellow / 7.5","1","0.00","0.00","68.63","68.63","10.00","6.86","6.86","0.0004","0.000438",""
"LULU-LN-SHOES","","","1281-1-Brown-10.5","","Serpatura Royvane Lace Shoes","Men Casual Shoes","","","","","Brown / 10.5","1","0.00","0.00","73.38","73.38","10.00","7.34","7.34","0.0004","0.000469",""
"LULU-LN-SHOES","","","147822214-Black White-7.5","","Serpatura Signature Office Heels","Women Dress Shoes","","","","","Black / 7.5","1","0.00","0.00","51.87","51.87","10.00","5.19","5.19","0.0004","0.000332",""
"LULU-LN-SHOES","","","52128879-army-green-11","","Serpatura Snakara Business Sneakers","Men Sneakers","","","","","Green / 11","1","0.00","0.00","80.05","80.05","10.00","8.01","8.01","0.0004","0.000512",""
"LULU-LN-SHOES","","","147822159-Green-10","","Serpatura Stylish Office Booties","Women Boots","","","","","Green / 10","1","0.00","0.00","66.83","66.83","10.00","6.68","6.68","0.0004","0.000427",""
"LULU-LN-SHOES","","","14782217-black-10.5","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-10.5","","Serpatura Timeless Workday Loafers","Men Loafers","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-11","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Black / 11","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-11","","Serpatura Timeless Workday Loafers","Men Loafers","","","","","Black / 11","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-7.5","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Black / 7.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-8","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Black / 8","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-black-9.5","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Black / 9.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782217-coffee-9.5","","Serpatura Timeless Workday Loafers","Men Dress Shoes","","","","","Burgundy / 9.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","HH979-White-36","","Serpatura Veltique Croctex Wedding Stilettos","Women Dress Shoes","","","","","White / 6","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","HH979-White-38","","Serpatura Veltique Croctex Wedding Stilettos","Women Heels","","","","","White / 7.5","1","0.00","0.00","64.03","64.03","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","39829263-4203patent-diamond","","Serpatura Wallet Chic","Women Accessories","","","","","Exotic","1","0.00","0.00","17.76","17.76","10.00","1.78","1.78","0.0004","0.000114",""
"LULU-LN-SHOES","","","30943110-008colorful-china-13inch","","Serpatura Zip Backpack","Women Bags","","","","","Exotic / 10.13"" W x 12.20 H x 5.51"" D","1","0.00","0.00","44.04","44.04","10.00","4.40","4.40","0.0004","0.000281",""
"LULU-LN-SHOES","","","147867003-Blue-10.5","","Serpatura Zip Office Boots","Men Boots","","","","","Blue / 10.5","1","0.00","0.00","84.73","84.73","10.00","8.47","8.47","0.0004","0.000541",""
"LULU-LN-SHOES","","","6793006350390-Blue-4.5","","Serpent Chic Pointed Toe Stiletto Knee Highs","women boots","","","","","Blue / 4.5","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","49619449-10cm-green-42","","SerpentLux Chic Stiletto Pumps","Women Dress Shoes","","","","","Green / 10 / 3.9""","1","0.00","0.00","50.89","50.89","10.00","5.09","5.09","0.0004","0.000325",""
"LULU-LN-SHOES","","","49619449-10cm-green-38","","SerpentLux Chic Stiletto Pumps","women heels","","","","","Green / 7.5 / 3.9""","1","0.00","0.00","50.89","50.89","10.00","5.09","5.09","0.0004","0.000325",""
"LULU-LN-SHOES","","","49619449-8cm-green-39","","SerpentLux Chic Stiletto Pumps","Women Dress Shoes","","","","","Green / 8.5 / 3.1""","1","0.00","0.00","50.89","50.89","10.00","5.09","5.09","0.0004","0.000325",""
"LULU-LN-SHOES","","","38775301-black-9","","SerpentLux Formal Event Shoes","men loafers","","","","","Black / 9","1","0.00","0.00","45.00","45.00","10.00","4.50","4.50","0.0004","0.000288",""
"LULU-LN-SHOES","","","6635148214326-Burgundy-10.5","","SerpentLux Formal Pointed Toe Dress Loafers","men boots","","","","","Red / 10.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","48176768-black-10-5","","SerpentLux Slip-On Loafers","men loafers","","","","","Black / 10.5","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-black-12","","SerpentLux Slip-On Loafers","Men Dress Shoes","","","","","Black / 12","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-black-8","","SerpentLux Slip-On Loafers","men loafers","","","","","Black / 8","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-black-8-5","","SerpentLux Slip-On Loafers","Men Dress Shoes","","","","","Black / 8.5","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-brown-10-5","","SerpentLux Slip-On Loafers","men loafers","","","","","Coffee / 10.5","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-brown-11","","SerpentLux Slip-On Loafers","men loafers","","","","","Coffee / 11","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-brown-12","","SerpentLux Slip-On Loafers","Men Dress Shoes","","","","","Coffee / 12","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-brown-8","","SerpentLux Slip-On Loafers","men loafers","","","","","Coffee / 8","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","48176768-brown-9-5","","SerpentLux Slip-On Loafers","Men Dress Shoes","","","","","Coffee / 9.5","1","0.00","0.00","32.00","32.00","10.00","3.20","3.20","0.0004","0.000204",""
"LULU-LN-SHOES","","","46844068-black-9","","SerpentLux Square Toe Bow Tie Heels","women heels","","","","","Black / 9","1","0.00","0.00","35.00","35.00","10.00","3.50","3.50","0.0004","0.000224",""
"LULU-LN-SHOES","","","29156156-blue-45","","SerpentLux Winter Stiletto Boots","Women Boots","","","","","Blue / 11","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","29156156-purple-43","","SerpentLux Winter Stiletto Boots","Women Boots","","","","","Purple / 11","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","29156156-purple-40","","SerpentLux Winter Stiletto Boots","Women Boots","","","","","Purple / 9","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","29156156-gray-brown-42","","SerpentLux Winter Stiletto Boots","women boots","","","","","White / 10","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","52180894-Coffee-9","","SerpentLuxe Stylish Square Toe Party Heels","Women Dress Shoes","","","","","Coffee / 9","1","0.00","0.00","50.00","50.00","10.00","5.00","5.00","0.0004","0.000319",""
"LULU-LN-SHOES","","","147867003-Gray-6.5","","SerpentZip Luxe Dress Boots","men boots","","","","","Gray / 6.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","147867003-Gray-7.5","","SerpentZip Luxe Dress Boots","men boots","","","","","Gray / 7.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","12832847-jbsw-black-9","","Sexy Gradient Snake Pattern Pointed Toe Slip On High Heel Pumps","women heels","","","","","Black / 9","1","0.00","0.00","35.00","35.00","10.00","3.50","3.50","0.0004","0.000224",""
"LULU-LN-SHOES","","","12832847-jbsw-white-9","","Sexy Gradient Snake Pattern Pointed Toe Slip On High Heel Pumps","women heels","","","","","White / 9","1","0.00","0.00","35.00","35.00","10.00","3.50","3.50","0.0004","0.000224",""
"LULU-LN-SHOES","","","DM178-Coffee-41","","SheepLuxe Leisure Chic Cowhide Ankle Boots 1","Men Boots","","","","","Coffee / 8.5","1","0.00","0.00","93.56","93.56","10.00","9.36","9.36","0.0004","0.000598",""
"LULU-LN-SHOES","","","14782951-Black-10","","Sheepskin Chic Exotic Leather Low-Med Heels","women heels","","","","","Black / 10","1","0.00","0.00","35.00","35.00","10.00","3.50","3.50","0.0004","0.000224",""
"LULU-LN-SHOES","","","W8041-5-Black-44","","Sheepskin Chic Vintage Short Zipper Lace-Up Martin Boots","Men Boots","","","","","Black / 10.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","W8041-5-Black-43","","Sheepskin Chic Vintage Short Zipper Lace-Up Martin Boots","Men Boots","","","","","Black / 9.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","W8041-5-Brown-43","","Sheepskin Chic Vintage Short Zipper Lace-Up Martin Boots","Men Boots","","","","","Brown / 9.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","W8013-E-Brown-44","","Sheepskin Chic Vintage Short Zipper Two-Tone Martin Boots","men boots","","","","","Brown / 10.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","W2301-2-Black-43","","Sheepskin Chic Vintage Zipper Ankle Boots","men boots","","","","","Black / 9.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","W269-5-Black-44","","Sheepskin Chic Zipper Vintage Martin Boots","Men Boots","","","","","Black / 10.5","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","W269-5-Black-42","","Sheepskin Chic Zipper Vintage Martin Boots","Men Boots","","","","","Black / 9","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","W269-5-Brown-43","","Sheepskin Chic Zipper Vintage Martin Boots","men boots","","","","","Brown / 9.5","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","W269-5-Brown-43","","Sheepskin Chic Zipper Vintage Martin Boots","","","","","","Brown / 9.5","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","W269-5-Brown-43","","Sheepskin Chic Zipper Vintage Martin Boots","","","","","","Brown / 9.5","1","0.00","0.00","96.08","96.08","10.00","9.61","9.61","0.0004","0.000614",""
"LULU-LN-SHOES","","","HTS01-White-12","","SilkLuxe Metallic Elegance High Tops","Men Casual Shoes","","","","","White / 12","1","0.00","0.00","94.08","94.08","10.00","9.41","9.41","0.0004","0.000601",""
"LULU-LN-SHOES","","","001A-2-Brown-42","","Silvareign Professional Elegance Ankle Boots","Men Boots","","","","","Brown / 9","1","0.00","0.00","82.60","82.60","10.00","8.26","8.26","0.0004","0.000528",""
"LULU-LN-SHOES","","","46960633-black-asian-4xl-is-eur-2xl","","Silvareign Tuxedo Jacket","Men Suits","","","","","Black / 43","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","14782902-black-115cm","","Skull & Crossbones Stainless Steel Edgy Buckle Belt","men belts","","","","","Black / 34-36","1","0.00","0.00","31.92","31.92","10.00","3.19","3.19","0.0004","0.000204",""
"LULU-LN-SHOES","","","YG-9933-Coffee-S -6.5","","Sleek Ankle Leather Boots for Men","Men Boots","","","","","Coffee-S / 6.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","M5779-Brown-9","","Sleek Pointed Toe Leather Flats","Women Dress Shoes","","","","","Brown / 9","1","0.00","0.00","50.00","50.00","10.00","5.00","5.00","0.0004","0.000319",""
"LULU-LN-SHOES","","","99-C03-Black-9","","SleekCow Leather Pointed Ankle Men's Boots","Men Boots","","","","","Black / 9","1","0.00","0.00","84.73","84.73","10.00","8.47","8.47","0.0004","0.000541",""
"LULU-LN-SHOES","","","822-M18-Black-9.5","","SleekCraft Round-Toe Ankle Men's Boots","Men Boots","","","","","Black / 9.5","1","0.00","0.00","95.60","95.60","10.00","9.56","9.56","0.0004","0.000611",""
"LULU-LN-SHOES","","","31120216-black-8","","Snakara Croctex Lace Oxfords","Men Dress Shoes","","","","","Black / 8","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","S111-Black-11","","Snakara Diamor","Men Loafers","","","","","Black / 11","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","S111-Black-9.5","","Snakara Diamor","Men Casual Shoes","","","","","Black / 9.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","S111-Brown-9.5","","Snakara Diamor","Men Casual Shoes","","","","","Brown / 9.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","6635146510390-Blue-10.5","","Snakara Elegance Zip Boots","Men Boots","","","","","Blue / 10.5","1","0.00","0.00","84.73","84.73","10.00","8.47","8.47","0.0004","0.000541",""
"LULU-LN-SHOES","","","A6688-Blue-11","","Snakara Elegance by Diamor","Men Dress Shoes","","","","","Blue / 11","1","0.00","0.00","48.13","48.13","10.00","4.81","4.81","0.0004","0.000307",""
"LULU-LN-SHOES","","","XY23-02-Black-10.5","","Snakara Luxe Lace Boots","Men Boots","","","","","Black / 10.5","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","XY23-02-Blue-13","","Snakara Luxe Lace Boots","Men Boots","","","","","Blue / 13","1","0.00","0.00","78.18","78.18","10.00","7.82","7.82","0.0004","0.000500",""
"LULU-LN-SHOES","","","14782641-Black-7.5","","SnakeChic Square Toe Slip-On Heels","women heels","","","","","Black / 7.5","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","14782641-Black-8.5","","SnakeChic Square Toe Slip-On Heels","women heels","","","","","Black / 8.5","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","14782641-Black-9.5","","SnakeChic Square Toe Slip-On Heels","women heels","","","","","Black / 9.5","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","37902369-black-12","","SnakeLux Leather Pointed Toe Lace-Up Oxford Dress Shoes","men dress shoes","","","","","Black / 12","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","37902369-blue-12","","SnakeLux Leather Pointed Toe Lace-Up Oxford Dress Shoes","Men Dress Shoes","","","","","Blue / 12","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","37902369-coffee-10-5","","SnakeLux Leather Pointed Toe Lace-Up Oxford Dress Shoes","men dress shoes","","","","","Coffee / 10.5","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","37902369-coffee-12","","SnakeLux Leather Pointed Toe Lace-Up Oxford Dress Shoes","men dress shoes","","","","","Coffee / 12","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","50125906-RedLeather-41","","SnakeLux Western High Heel Zipper Boots","women boots","","","","","Red leather / 9.5","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","4563473006646-gray-4.5","","SnakeLux Winter High Heel Pointed Ankle Boots","women boots","","","","","Gray / 4.5","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","14782318-Blue-120cm","","SnakeLuxe Fashion-Forward Statement Belt","Men Accessories","","","","","Blue / 37-39","1","0.00","0.00","15.00","15.00","10.00","1.50","1.50","0.0004","0.000096",""
"LULU-LN-SHOES","","","50769926-black-7-5","","Snakeskin Chic Lace-Up Platform Casual Shoes","Women Dress Shoes","","","","","Black / 7.5","1","0.00","0.00","44.71","44.71","10.00","4.47","4.47","0.0004","0.000286",""
"LULU-LN-SHOES","","","147826111-Black Fur Lining-9","","Snakeskin Chic Leather Knee-High Winter Boots","women boots","","","","","Black / 9","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","6635146346550-Coffee-9","","Snakeskin Chic Mid-calf Leather Cowboy Boots","men boots","","","","","Coffee / 9","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","22086382-as-show-45","","Snakeskin Chic Multicolor High Top Waterproof Shoes","Men Casual Shoes","","","","","Exotic / 11.5","1","0.00","0.00","45.00","45.00","10.00","4.50","4.50","0.0004","0.000288",""
"LULU-LN-SHOES","","","22086382-as-show-38","","Snakeskin Chic Multicolor High Top Waterproof Shoes","men sneakers","","","","","Exotic / 6","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","22086382-as-show-41","","Snakeskin Chic Multicolor High Top Waterproof Shoes","men sneakers","","","","","Exotic / 8","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","41169927-black-men-boots-45","","Snakeskin Chic Pointed Chelsea Ankle Boots","men boots","","","","","Black / 11","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","10042-Black-45","","Snakeskin Chic Vintage Pointed Toe Chelsea Boots","Men Boots","","","","","Black / 11","1","0.00","0.00","39.71","39.71","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48176566-blue-45","","Snakeskin Chic Vintage Pointed Toe Chelsea Boots","men boots","","","","","Blue / 11","1","0.00","0.00","39.71","39.71","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48176566-blue-43","","Snakeskin Chic Vintage Pointed Toe Chelsea Boots","men boots","","","","","Blue / 9.5","1","0.00","0.00","39.71","39.71","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","6886419071030-Orange-13","","SophiLeather Bold Slip-on Loafers: Chic & Classy","men loafers","","","","","Orange / 13","1","0.00","0.00","45.00","45.00","10.00","4.50","4.50","0.0004","0.000288",""
"LULU-LN-SHOES","","","JZ-227-Beige Leather-40","","SophistiHide Square-Toe Luxury Winter Boots","women boots","","","","","Beige Leather / 9","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","1478300160-Black-8.5","","Sophisticated Mesh Pointed Toe Heeled Boots","women boots","","","","","Black / 8.5","1","0.00","0.00","40.00","40.00","10.00","4.00","4.00","0.0004","0.000256",""
"LULU-LN-SHOES","","","1478300135-Green-9","","SparkleLux Crystal Lined Suede Pointed Toe Heels","women heels","","","","","Green / 9","1","0.00","0.00","35.00","35.00","10.00","3.50","3.50","0.0004","0.000224",""
"LULU-LN-SHOES","","","46345599-12cm-orange-40","","StilettoLuxe Exquisite High Heel Pumps","Women Dress Shoes","","","","","Orange / 9 / 4.7""","1","0.00","0.00","45.73","45.73","10.00","4.57","4.57","0.0004","0.000292",""
"LULU-LN-SHOES","","","46345599-10cm-orange-41","","StilettoLuxe Exquisite High Heel Pumps","women heels","","","","","Orange / 9.5 / 3.9""","1","0.00","0.00","45.73","45.73","10.00","4.57","4.57","0.0004","0.000292",""
"LULU-LN-SHOES","","","HTS06-Blue-12","","Streetwise Graffiti Cow Leather High Tops","Men Casual Shoes","","","","","Red / 12","1","0.00","0.00","94.08","94.08","10.00","9.41","9.41","0.0004","0.000601",""
"LULU-LN-SHOES","","","GG33-Purple-12cm -8.5","","StyleSpike Microfiber Heels","Women Dress Shoes","","","","","Purple / 8.5 / 4.7'","2","0.00","0.00","96.26","48.13","10.00","9.63","4.81","0.0008","0.000615",""
"LULU-LN-SHOES","","","GG33-Purple-12cm -9","","StyleSpike Microfiber Heels","Women Dress Shoes","","","","","Purple / 9 / 4.7'","1","0.00","0.00","48.13","48.13","10.00","4.81","4.81","0.0004","0.000307",""
"LULU-LN-SHOES","","","GG24-White-8cm -9.5","","StyleSummit High Stilettos","Women Dress Shoes","","","","","White / 9.5 / 3.1'","1","0.00","0.00","48.13","48.13","10.00","4.81","4.81","0.0004","0.000307",""
